"institution_id","institution_name","country","country_code","latitude","longitude","type","qs_ranking_2024","region","research_output_score"
"I138690464","University of Ghana","Ghana","GH","5.55601978302002","-0.1968999952077865","education","100.0","Africa","100.0"
"I1287551835","National Skin Centre","Singapore","SG","1.319923996925354","103.84901428222656","healthcare","100.0","Asia","100.0"
"I117532281","Guangzhou University of Chinese Medicine","China","CN","23.116670608520508","113.25","education","100.0","Asia","100.0"
"I29617571","University of Indonesia","Indonesia","ID","-6.400000095367432","106.81861114501952","education","100.0","Asia","100.0"
"I158934434","Zhongnan University of Economics and Law","China","CN","30.47522354125977","114.3935317993164","education","100.0","Asia","100.0"
"I163151358","Cyprus University of Technology","Cyprus","CY","34.684059143066406","33.037940979003906","education","100.0","Europe","100.0"
"I4210146732","The Arab Academic College for Education in Israel","Israel","IL","32.79882049560547","35.01612854003906","education","","Asia","28.27"
"I2252078561","Meta (Israel)","Israel","IL","32.08087921142578","34.78057098388672","company","100.0","Asia","100.0"
"I4210117090","Tenet 3 (United States)","United States","US","39.66172790527344","-84.19485473632812","company","","North America","0.74"
"I1294504835","Marshall Space Flight Center","United States","US","34.683868408203125","-86.64763641357422","facility","100.0","North America","100.0"
"I114277686","James S. McDonnell Foundation","United States","US","38.63725662231445","-90.34386444091795","nonprofit","100.0","North America","100.0"
"I4210093216","Institut Català de Nanociència i Nanotecnologia","Spain","ES","41.388790130615234","2.158989906311035","facility","100.0","Europe","100.0"
"I4210145761","Shenzhen Institutes of Advanced Technology","China","CN","22.54553985595703","114.06829833984376","facility","100.0","Asia","100.0"
"I2802416562","Ideon Science Park","Sweden","SE","55.71390151977539","13.216699600219728","archive","","Europe","59.04"
"I205612303","Chinese Culture University","Taiwan","TW","25.13615226745605","121.5392837524414","education","100.0","Asia","100.0"
"I68956291","Martin Luther University Halle-Wittenberg","Germany","DE","51.4815788269043","11.979470252990724","education","100.0","Europe","100.0"
"I2802832906","Vancouver General Hospital","Canada","CA","49.26119995117188","-123.12305450439452","healthcare","100.0","North America","100.0"
"I4392738113","China Electric Power Research Institute","","","39.907501220703125","116.39723205566406","facility","100.0","","100.0"
"I4210086253","Silicon Valley Community Foundation","United States","US","37.39945602416992","-122.10885620117188","nonprofit","","North America","24.73"
"I87074743","University of the Philippines Diliman","Philippines","PH","14.654861450195312","121.06446838378906","education","100.0","Asia","100.0"
"I4210125884","Saiseikai Suita Hospital","Japan","JP","34.761661529541016","135.53463745117188","healthcare","","Asia","45.27"
"I33003672","Indian Institute of Management Indore","India","IN","22.625675201416016","75.79092407226562","education","100.0","Asia","100.0"
"I13591777","University of Nottingham Ningbo China","China","CN","29.878189086914062","121.54945373535156","education","100.0","Asia","100.0"
"I110346614","University of Central Asia","KG","KG","42.8724479675293","74.59405517578125","education","","Other","42.07"
"I39824353","National Institute of Astrophysics, Optics and Electronics","Mexico","MX","19.03792953491211","-98.20346069335938","facility","100.0","North America","100.0"
"I90965887","SUNY Polytechnic Institute","United States","US","43.10089874267578","-75.23265838623047","education","100.0","North America","100.0"
"I165560825","Mashhad University of Medical Sciences","Iran","IR","36.29806900024414","59.60567092895508","education","100.0","Asia","100.0"
"I4210161954","Département d'Informatique","France","FR","48.85340881347656","2.34879994392395","facility","100.0","Europe","100.0"
"I4210127033","Siemens (Austria)","Austria","AT","48.26947784423828","16.422746658325195","company","267.0","Europe","92.76"
"I180519160","Copenhagen Business School","Denmark","DK","55.67594146728516","12.565529823303224","education","100.0","Europe","100.0"
"I4210090609","Environmental Software and Services (Austria)","Austria","AT","48.06832504272461","16.286670684814453","company","","Europe","2.0"
"I4210094396","National Centre for Nuclear Energy, Science and Technology","Morocco","MA","34.13374710083008","-6.6394758224487305","facility","9.0","Africa","100.0"
"I4210086973","Affiliated Eye Hospital of Wenzhou Medical College","China","CN","27.999420166015625","120.66681671142578","healthcare","100.0","Asia","100.0"
"I54713919","Geisinger Health System","United States","US","40.96788787841797","-76.60507202148438","healthcare","100.0","North America","100.0"
"I67415387","Lancaster University","United Kingdom","GB","54.04648971557617","-2.799880027770996","education","100.0","Europe","100.0"
"I4391767673","State Key Laboratory of ASIC and System","","","31.22221946716309","121.45806121826172","facility","100.0","","100.0"
"I4210124148","Microbiology Institute of Shaanxi","China","CN","34.26069641113281","109.03032684326172","facility","100.0","Asia","100.0"
"I1292020679","Institute on Governance","Canada","CA","45.42692947387695","-75.69219207763672","nonprofit","353.0","North America","89.9"
"I3132999081","Marwadi University","India","IN","22.29161071777344","70.79322052001953","education","100.0","Asia","100.0"
"I63169043","United International University","Bangladesh","BD","23.710399627685547","90.40744018554688","education","100.0","Asia","100.0"
"I4210119101","Tangshan Normal University","China","CN","39.67451858520508","118.17640686035156","education","944.0","Asia","71.52"
"I4210135750","Prevent Alzheimer’s Disease 2020","United States","US","39.08951950073242","-77.15113830566406","nonprofit","","North America","42.12"
"I221716585","The University of Texas at Tyler","United States","US","32.351261138916016","-95.30106353759766","education","100.0","North America","100.0"
"I4210139271","GIET University","India","IN","19.080400466918945","83.80879211425781","education","100.0","Asia","100.0"
"I135117807","Université de Sherbrooke","Canada","CA","45.40008163452149","-71.89907836914062","education","100.0","North America","100.0"
"I177097968","University of Tennessee at Chattanooga","United States","US","35.045631408691406","-85.30967712402344","education","100.0","North America","100.0"
"I97750245","Software (Spain)","Spain","ES","40.60102462768555","-3.715553998947144","company","100.0","Europe","100.0"
"I72375662","Osaka Institute of Technology","Japan","JP","34.69374084472656","135.50218200683594","education","100.0","Asia","100.0"
"I3132702812","Uttaranchal University","India","IN","30.32443046569824","78.03392028808594","education","100.0","Asia","100.0"
"I51158804","Massey University","New Zealand","NZ","-40.35636138916016","175.6111297607422","education","100.0","Oceania","100.0"
"I4210088767","Dustin (Norway)","Norway","NO","59.44362258911133","10.682905197143556","company","","Europe","1.67"
"I4388482673","U.S. Air Force Research Laboratory Information Directorate","","","43.21284866333008","-75.45572662353516","government","","","16.96"
"I4210089853","ASTRO-3D","Australia","AU","-33.276405334472656","115.72318267822266","facility","100.0","Oceania","100.0"
"I3019308854","Moffitt Cancer Center","United States","US","27.947519302368164","-82.45842742919922","healthcare","100.0","North America","100.0"
"I4210163873","Zhengzhou University of Industrial Technology","China","CN","34.75777816772461","113.64861297607422","education","180.0","Asia","95.98"
"I4210149696","Zhytomyr Polytechnic State University","Ukraine","UA","50.244720458984375","28.635705947875977","education","100.0","Europe","100.0"
"I11874761","University of North Florida","United States","US","30.33218002319336","-81.65564727783203","education","100.0","North America","100.0"
"I2802430469","Nederlandse Spoorwegen","Netherlands","NL","52.088077545166016","5.112872123718262","company","","Europe","18.24"
"I83467386","IT University of Copenhagen","Denmark","DK","55.67594146728516","12.565529823303224","education","100.0","Europe","100.0"
"I4210131257","Universidad Nacional Santiago Antúnez de Mayolo","Peru","PE","-9.527790069580078","-77.52777862548828","education","","South America","68.15"
"I9507","Sangji University","South Korea","KR","37.37046051025391","127.92853546142578","education","100.0","Asia","100.0"
"I271888150","Sriwijaya University","Indonesia","ID","-2.9167299270629883","104.74579620361328","education","100.0","Asia","100.0"
"I114531698","Tokyo Institute of Technology","Japan","JP","35.68949890136719","139.69171142578125","education","100.0","Asia","100.0"
"I195573530","Janelia Research Campus","United States","US","39.04372024536133","-77.48748779296875","facility","100.0","North America","100.0"
"I4210137358","Quy Nhon University","Vietnam","VN","13.759395599365234","109.21765899658205","education","100.0","Asia","100.0"
"I97565354","University of Lausanne","Switzerland","CH","46.51599884033203","6.632820129394531","education","100.0","Europe","100.0"
"I66890659","Saint Mary's University","Canada","CA","44.6426887512207","-63.576881408691406","education","100.0","North America","100.0"
"I4210138560","European Molecular Biology Laboratory","Germany","DE","49.38454818725586","8.711315155029297","government","100.0","Europe","100.0"
"I4210113377","Ningbo Medical Center Lihuili Hospital","China","CN","29.855127334594727","121.56208038330078","healthcare","100.0","Asia","100.0"
"I13955877","Bar-Ilan University","Israel","IL","32.067779541015625","34.842498779296875","education","100.0","Asia","100.0"
"I14243506","Hong Kong Polytechnic University","Hong Kong","HK","22.2783203125","114.17469024658205","education","100.0","Asia","100.0"
"I4210146682","Intel (India)","India","IN","12.92692756652832","77.68433380126953","company","939.0","Asia","71.69"
"I146655781","University of Liverpool","United Kingdom","GB","53.41057968139648","-2.977940082550049","education","100.0","Europe","100.0"
"I102064193","University of Siena","Italy","IT","43.31821823120117","11.330639839172363","education","100.0","Europe","100.0"
"I1629065","Central Michigan University","United States","US","43.59780883789063","-84.76750946044922","education","100.0","North America","100.0"
"I177064439","Université de Bourgogne","France","FR","47.31666946411133","5.016670227050781","education","100.0","Europe","100.0"
"I127073530","OhioHealth","United States","US","40.0313835144043","-83.02606964111328","healthcare","100.0","North America","100.0"
"I4210095787","NOAA National Weather Service","United States","US","38.99066925048828","-77.02609252929688","government","100.0","North America","100.0"
"I4210107738","CCTEG Shenyang Research Institute","China","CN","39.907501220703125","116.39723205566406","facility","","Asia","59.02"
"I165390105","University of South Africa","South Africa","ZA","-25.768573760986328","28.20124244689941","education","100.0","Africa","100.0"
"I198091727","Tianjin Polytechnic University","China","CN","39.14221954345703","117.17666625976562","education","100.0","Asia","100.0"
"I1456306","North China University of Technology","China","CN","39.907501220703125","116.39723205566406","education","100.0","Asia","100.0"
"I4210135740","Haier Group (China)","China","CN","36.06488037109375","120.3804168701172","company","384.0","Asia","88.86"
"I2801278263","Komar University of Science and Technology","Iraq","IQ","35.56496047973633","45.432899475097656","education","","Asia","64.01"
"I4210151023","Quanzhou Institute of Equipment Manufacturing Haixi Institute","China","CN","24.874208450317383","118.67564392089844","education","34.0","Asia","59.43"
"I4210137962","Centre for Genomic Regulation","Spain","ES","41.388790130615234","2.158989906311035","other","100.0","Europe","100.0"
"I4400600935","Akanu Ibiam, Federal Polytechnic Unwana","","","5.795839786529541","7.937170028686523","education","34.0","","27.65"
"I2802288015","Hennepin County Medical Center","United States","US","44.97196578979492","-93.26148986816406","healthcare","100.0","North America","100.0"
"I4210090209","Institute of Microelectronics","Singapore","SG","1.2895560264587402","103.7793197631836","facility","100.0","Asia","100.0"
"I100722782","Fukuoka Institute of Technology","Japan","JP","33.695556640625","130.43943786621094","education","100.0","Asia","100.0"
"I4210160302","Amran University","Yemen","YE","15.65939998626709","43.94385147094727","education","","Asia","58.94"
"I138168422","SUNY Old Westbury","United States","US","40.78871154785156","-73.59957122802734","education","100.0","North America","100.0"
"I157417397","Bowling Green State University","United States","US","41.37477111816406","-83.65132141113281","education","100.0","North America","100.0"
"I193181351","Universidad de Guadalajara","Mexico","MX","20.666820526123047","-103.3918228149414","education","100.0","North America","100.0"
"I4210112872","Haywards Heath Hospital","United Kingdom","GB","51.00838088989258","-0.106013000011444","healthcare","","Europe","31.31"
"I4210134178","Sohu (China)","China","CN","39.983489990234375","116.32511138916016","company","","Asia","36.65"
"I162254961","National University of Lesotho","LS","LS","-29.316669464111328","27.48332977294922","education","100.0","Other","100.0"
"I4210144223","Metropolitan University of Technology","Chile","CL","-33.44749450683594","-70.65763854980469","education","100.0","South America","100.0"
"I4210113030","Leibniz Centre for Agricultural Landscape Research","Germany","DE","52.50703811645508","14.137160301208496","facility","100.0","Europe","100.0"
"I111575329","Bharathiar University","India","IN","11.039769172668455","76.87881469726562","education","100.0","Asia","100.0"
"I4210102412","Yan'an University","China","CN","36.61919021606445","109.46259307861328","education","100.0","Asia","100.0"
"I30809798","ShanghaiTech University","China","CN","31.22221946716309","121.45806121826172","education","100.0","Asia","100.0"
"I1307195382","St Bartholomew's Hospital","United Kingdom","GB","51.517459869384766","-0.1001280024647712","healthcare","100.0","Europe","100.0"
"I4210125929","University Cancer Center Hamburg","Germany","DE","53.58929443359375","9.975975036621094","healthcare","100.0","Europe","100.0"
"I4210090508","Azienda Sanitaria Unità Locale di Reggio Emilia","Italy","IT","44.68681716918945","10.666740417480469","healthcare","100.0","Europe","100.0"
"I4210148712","Silicon Valley University","United States","US","37.4006462097168","-121.89414978027344","education","","North America","45.81"
"I1329578906","WWF-India","India","IN","28.62137031555176","77.21479797363281","nonprofit","","Asia","31.53"
"I4210094231","Boreskov Institute of Catalysis","Russia","RU","54.85334014892578","83.10499572753906","facility","100.0","Europe","100.0"
"I141576021","Université Le Havre Normandie","France","FR","49.49346160888672","0.1078500002622604","education","100.0","Europe","100.0"
"I186903577","University of Luxembourg","Luxembourg","LU","49.61167144775391","6.130000114440918","education","100.0","Europe","100.0"
"I4210117258","BioTechMed-Graz","Austria","AT","47.06666946411133","15.449999809265137","facility","100.0","Europe","100.0"
"I1324925910","St Thomas' Hospital","United Kingdom","GB","51.498817443847656","-0.11910080909729","healthcare","100.0","Europe","100.0"
"I2800401438","Hospital Universitario de Canarias","Spain","ES","28.46824073791504","-16.254619598388672","healthcare","100.0","Europe","100.0"
"I47689461","Northeast Forestry University","China","CN","45.75","126.6500015258789","education","100.0","Asia","100.0"
"I4210114444","Meta (United States)","United States","US","37.45383071899414","-122.18218994140624","company","100.0","North America","100.0"
"I2800102766","Idaho National Laboratory","United States","US","43.46657943725586","-112.03414154052734","facility","100.0","North America","100.0"
"I4210147295","Institut Jean Lamour","France","FR","48.68439102172852","6.184959888458252","facility","100.0","Europe","100.0"
"I141596103","University of Lisbon","Portugal","PT","38.71667098999024","-9.133330345153809","education","100.0","Europe","100.0"
"I243754102","Universidade Federal do Ceará","Brazil","BR","-3.717220067977905","-38.543060302734375","education","100.0","South America","100.0"
"I4210114501","Wollo University","Ethiopia","ET","11.133330345153809","39.633331298828125","education","100.0","Africa","100.0"
"I2801005815","Egyptian e-Learning University","Egypt","EG","30.037288665771484","31.219730377197266","education","","Africa","9.79"
"I4210136064","Reliance Industries (India)","India","IN","19.08349609375","72.87430572509766","company","100.0","Asia","100.0"
"I4210087171","Bernstein Center for Computational Neuroscience Göttingen","Germany","DE","51.560821533203125","9.967602729797363","government","601.0","Europe","81.91"
"I4210114246","UMIT - Private Universität für Gesundheitswissenschaften, Medizinische Informatik und Technik","Austria","AT","47.28369522094727","11.517337799072266","education","1.0","Europe","100.0"
"I176601375","Khalifa University of Science and Technology","United Arab Emirates","AE","24.447925567626957","54.39486312866211","education","100.0","Asia","100.0"
"I4210105015","Stanford Health Care","United States","US","37.433475494384766","-122.1755828857422","healthcare","5.0","North America","100.0"
"I4210147852","Ideon Innovation (Sweden)","Sweden","SE","55.71201705932617","13.21489715576172","company","","Europe","5.05"
"I37189167","Gono University","Bangladesh","BD","23.710399627685547","90.40744018554688","education","","Asia","61.52"
"I92528248","Qatar Foundation","Qatar","QA","25.285449981689453","51.53096008300781","other","100.0","Asia","100.0"
"I157674565","University of Liège","Belgium","BE","50.633731842041016","5.567490100860596","education","100.0","Europe","100.0"
"I4210090332","Kyushu Economic Research Center","Japan","JP","33.58291244506836","130.40528869628906","facility","","Asia","4.83"
"I228664971","National University of General San Martín","Argentina","AR","-34.61315155029297","-58.37723159790039","education","100.0","South America","100.0"
"I115067436","Changzhi University","China","CN","36.20996475219727","113.10689544677734","education","100.0","Asia","100.0"
"I2799810409","Hospital of the University of Pennsylvania","United States","US","39.94988250732422","-75.1931381225586","healthcare","12.0","North America","100.0"
"I147962203","Democritus University of Thrace","Greece","GR","41.119171142578125","25.405349731445312","education","100.0","Europe","100.0"
"I44675526","Shanghai Ocean University","China","CN","31.22221946716309","121.45806121826172","education","100.0","Asia","100.0"
"I129708740","Fujian Medical University","China","CN","26.061389923095703","119.3061065673828","education","100.0","Asia","100.0"
"I4210122761","Arish University","Egypt","EG","31.136478424072266","33.82891845703125","education","100.0","Africa","100.0"
"I4210130944","HeartFlow (United States)","United States","US","37.51409530639648","-122.19995880126952","company","","North America","24.11"
"I94588446","Hongik University","South Korea","KR","37.55054473876953","126.92535400390624","education","100.0","Asia","100.0"
"I3125743391","China University of Geosciences (Beijing)","China","CN","39.907501220703125","116.39723205566406","education","100.0","Asia","100.0"
"I114203471","University of Gloucestershire","United Kingdom","GB","51.90005874633789","-2.079720020294189","education","100.0","Europe","100.0"
"I19820366","Chinese Academy of Sciences","China","CN","39.907501220703125","116.39723205566406","other","100.0","Asia","100.0"
"I141670070","Willamette University","United States","US","44.942901611328125","-123.03510284423828","education","100.0","North America","100.0"
"I4210137423","Zhuzhou Central Hospital","China","CN","27.813232421875","113.14191436767578","healthcare","100.0","Asia","100.0"
"I37446213","Indra (Spain)","Spain","ES","40.52985000610352","-3.641690969467163","company","100.0","Europe","100.0"
"I204308271","Medical College of Wisconsin","United States","US","43.03889846801758","-87.9064712524414","education","100.0","North America","100.0"
"I4210163551","South Western Sydney Local Health District","Australia","AU","-33.92103576660156","150.93434143066406","government","100.0","Oceania","100.0"
"I11855966","Diponegoro University","Indonesia","ID","-6.993060111999512","110.42082977294922","education","100.0","Asia","100.0"
"I4387155935","HUTECH University","","","10.823019981384276","106.62964630126952","education","100.0","","100.0"
"I1283473643","Honda (Japan)","Japan","JP","35.54557418823242","139.44989013671875","company","100.0","Asia","100.0"
"I70768539","École Nationale Supérieure des Mines de Paris","France","FR","48.85340881347656","2.34879994392395","education","100.0","Europe","100.0"
"I1308548392","Santa Fe Institute","United States","US","35.686981201171875","-105.93779754638672","other","100.0","North America","100.0"
"I922845939","Philadelphia University","United States","US","39.9523811340332","-75.16361999511719","education","100.0","North America","100.0"
"I113940042","Shanghai University","China","CN","31.22221946716309","121.45806121826172","education","100.0","Asia","100.0"
"I24714338","Youngsan University","South Korea","KR","35.42974853515625","129.14585876464844","education","","Asia","61.03"
"I159247623","Mansoura University","Egypt","EG","31.03636932373047","31.38068962097168","education","100.0","Africa","100.0"
"I122941322","Institut Supérieur d'Électronique de Paris","France","FR","48.84527206420898","2.3280229568481445","education","","Europe","62.71"
"I368840534","University of Mississippi","United States","US","34.36650085449219","-89.51924896240234","education","100.0","North America","100.0"
"I4210116875","AstraZeneca (Brazil)","Brazil","BR","-23.59675025939941","-46.864219665527344","company","100.0","South America","100.0"
"I4388482725","Mangalmay Institute of Management and Technology","India","IN","28.49614906311035","77.5360107421875","education","","Asia","3.24"
"I124633538","University of Seoul","South Korea","KR","37.58332443237305","127.05838775634766","education","100.0","Asia","100.0"
"I2802730090","Yale Cancer Center","United States","US","41.30815124511719","-72.92816162109375","facility","100.0","North America","100.0"
"I4210115359","Radiology Associates","United States","US","44.04633331298828","-123.0825424194336","healthcare","100.0","North America","100.0"
"I90678064","University of Colombo","Sri Lanka","LK","6.935480117797852","79.84867858886719","education","100.0","Asia","100.0"
"I88830068","Shaanxi Normal University","China","CN","34.258331298828125","108.9286117553711","education","100.0","Asia","100.0"
"I193775966","Yonsei University","South Korea","KR","37.56600189208984","126.97840118408205","education","100.0","Asia","100.0"
"I4210094981","Community Link","United States","US","38.58958435058594","-121.41847229003906","nonprofit","100.0","North America","100.0"
"I119439378","University of Verona","Italy","IT","45.43854141235352","10.993800163269045","education","100.0","Europe","100.0"
"I91041137","Assiut University","Egypt","EG","27.18095970153809","31.18367958068848","education","100.0","Africa","100.0"
"I4391767964","State Key Laboratory of Wireless Mobile Communications","","","39.907501220703125","116.39723205566406","facility","","","24.26"
"I2800301432","IMS Unison University","India","IN","30.399606704711918","78.07793426513672","education","100.0","Asia","100.0"
"I4210102361","Showa University Northern Yokohama Hospital","Japan","JP","35.43333053588867","139.64999389648438","healthcare","100.0","Asia","100.0"
"I173388201","University of Houston - Victoria","United States","US","28.816164016723636","-96.97640991210938","education","100.0","North America","100.0"
"I138841263","E.ON (Germany)","Germany","DE","51.68690872192383","7.274298191070557","company","","Europe","28.17"
"I4322298","Towson University","United States","US","39.4015007019043","-76.60191345214844","education","100.0","North America","100.0"
"I6026837","Tuskegee University","United States","US","32.42414855957031","-85.69096374511719","education","100.0","North America","100.0"
"I98259816","Birkbeck, University of London","United Kingdom","GB","51.50852966308594","-0.1257400065660476","education","100.0","Europe","100.0"
"I4210094226","Mi̇lli̇ Eği̇ti̇m Bakanliği","Turkey","TR","39.91986846923828","32.854270935058594","other","100.0","Asia","100.0"
"I4210127430","Lucky Technology (China)","China","CN","22.33600807189941","114.19705963134766","company","","Asia","16.12"
"I94271068","ESCP Business School","Germany","DE","52.52436828613281","13.410530090332031","education","100.0","Europe","100.0"
"I4210103525","Universitas Informatika dan Bisnis Indonesia","Indonesia","ID","-6.940530776977539","107.65098571777344","education","100.0","Asia","100.0"
"I4210155331","Institut Méditerranéen d’Océanologie","France","FR","43.29695129394531","5.381070137023926","facility","100.0","Europe","100.0"
"I35462925","Southern Connecticut State University","United States","US","41.30815124511719","-72.92816162109375","education","100.0","North America","100.0"
"I865915315","Vrije Universiteit Amsterdam","Netherlands","NL","52.37403106689453","4.889689922332764","education","100.0","Europe","100.0"
"I4210160189","Institut Polytechnique de Bordeaux","France","FR","44.84043884277344","-0.5805000066757202","education","100.0","Europe","100.0"
"I184834183","Al-Azhar University","Egypt","EG","30.06262969970703","31.249670028686523","education","100.0","Africa","100.0"
"I1324360087","Infinera (United States)","United States","US","37.413692474365234","-122.01873016357422","company","632.0","North America","80.98"
"I104411113","Alaska Department of Fish and Game","United States","US","58.29951858520508","-134.42434692382812","government","100.0","North America","100.0"
"I58716616","Korea Institute of Science and Technology","South Korea","KR","37.56600189208984","126.97840118408205","facility","100.0","Asia","100.0"
"I4210160169","Jeroen Bosch Ziekenhuis","Netherlands","NL","51.695411682128906","5.184388160705566","healthcare","100.0","Europe","100.0"
"I185443292","Wayne State University","United States","US","42.33142852783203","-83.0457534790039","education","100.0","North America","100.0"
"I4210110116","Institute of Applied Technology","China","CN","31.79096031188965","117.45706939697266","facility","100.0","Asia","100.0"
"I4210152403","Universidad Cooperativa de Colombia","Colombia","CO","4.609710216522217","-74.08174896240234","education","100.0","South America","100.0"
"I4210100437","Boramae Medical Center","South Korea","KR","37.49344253540039","126.9245834350586","healthcare","100.0","Asia","100.0"
"I4210155232","Fiberhome Technology Group (China)","China","CN","30.583330154418945","114.26667022705078","company","157.0","Asia","97.12"
"I2765519514","Al-Buraimi University College","Oman","OM","24.237001419067383","55.78001403808594","education","","Asia","26.92"
"I78277041","University of Diyala","Iraq","IQ","33.7540283203125","44.60517883300781","education","100.0","Asia","100.0"
"I41055640","Bitlis Eren University","Turkey","TR","38.47885894775391","42.1632080078125","education","100.0","Asia","100.0"
"I47367911","United Kingdom Atomic Energy Authority","United Kingdom","GB","51.65803909301758","-1.2320159673690796","other","100.0","Europe","100.0"
"I1335043937","UF Health Shands Hospital","United States","US","29.639862060546875","-82.34358215332031","healthcare","100.0","North America","100.0"
"I108403487","Warsaw University of Technology","Poland","PL","52.22977066040039","21.01177978515625","education","100.0","Europe","100.0"
"I1320133117","Royal Adelaide Hospital","Australia","AU","-34.92866134643555","138.5986328125","other","100.0","Oceania","100.0"
"I94575722","Harz University of Applied Sciences","Germany","DE","51.82670211791992","10.76024055480957","education","","Europe","57.46"
"I171256487","University of Technology - Iraq","Iraq","IQ","33.340579986572266","44.40087890625","education","100.0","Asia","100.0"
"I4210122709","Hospital de Santa Cruz","Portugal","PT","38.74878692626953","-9.16136360168457","healthcare","100.0","Europe","100.0"
"I4210113131","Barkhausen Institute","Germany","DE","51.0307731628418","13.711929321289062","facility","","Europe","19.4"
"I120230055","Poznan University of Medical Sciences","Poland","PL","52.40692138671875","16.929929733276367","education","100.0","Europe","100.0"
"I899635006","Université Grenoble Alpes","France","FR","45.1786994934082","5.762810230255127","education","100.0","Europe","100.0"
"I4210124644","Houston Institute for Clinical Research","United States","US","29.69486618041992","-95.52297973632812","facility","","North America","60.18"
"I112862951","University of Messina","Italy","IT","38.193939208984375","15.552559852600098","education","100.0","Europe","100.0"
"I9736820","École de Technologie Supérieure","Canada","CA","45.50883865356445","-73.58780670166016","education","100.0","North America","100.0"
"I4391767668","State Key Laboratory of Modern Optical Instruments","","","30.293649673461918","120.1614227294922","facility","100.0","","100.0"
"I87650153","Emerson College","United States","US","42.358428955078125","-71.05976867675781","education","100.0","North America","100.0"
"I4210133586","Institute for Molecular Medicine Finland","Finland","FI","60.19139099121094","24.903942108154297","facility","100.0","Europe","100.0"
"I115980683","Oriental Institute of Technology","Taiwan","TW","24.995899200439453","121.45269775390624","education","100.0","Asia","100.0"
"I4210119317","CK-CARE","Switzerland","CH","46.804290771484375","9.83722972869873","healthcare","109.0","Europe","99.55"
"I889458895","University of Hong Kong","Hong Kong","HK","22.2783203125","114.17469024658205","education","27.0","Asia","100.0"
"I87710204","Beijing Sport University","China","CN","40.02413558959961","116.3177719116211","education","100.0","Asia","100.0"
"I159129438","Université du Québec à Montréal","Canada","CA","45.50883865356445","-73.58780670166016","education","100.0","North America","100.0"
"I180825142","City, University of London","United Kingdom","GB","51.50852966308594","-0.1257400065660476","education","100.0","Europe","100.0"
"I4210119896","King's College School","United Kingdom","GB","51.421756744384766","-0.2260449975728988","education","100.0","Europe","100.0"
"I3129903175","Sri Sri University","India","IN","20.46496963500977","85.8792724609375","education","100.0","Asia","100.0"
"I114493937","Creighton University","United States","US","41.25625991821289","-95.9404296875","education","100.0","North America","100.0"
"I4210112150","Institute of Automation","China","CN","39.907501220703125","116.39723205566406","facility","100.0","Asia","100.0"
"I867280407","The University of Texas Southwestern Medical Center","United States","US","32.783058166503906","-96.80667114257812","education","100.0","North America","100.0"
"I4387155180","Samsung SDS (South Korea)","","","37.56600189208984","126.97840118408205","company","","","30.44"
"I4210129380","Sidel (Italy)","Italy","IT","44.7798080444336","10.283099174499512","company","","Europe","2.94"
"I4210119835","Canon (United States)","United States","US","40.77915191650391","-73.42902374267578","company","","North America","61.08"
"I23171815","Zhengzhou University of Light Industry","China","CN","34.75777816772461","113.64861297607422","education","100.0","Asia","100.0"
"I127845322","University of South Carolina Upstate","United States","US","34.997501373291016","-81.9705581665039","education","433.0","North America","87.23"
"I17120543","National University of Modern Languages","Pakistan","PK","33.66681289672852","73.0514907836914","education","100.0","Asia","100.0"
"I76661892","Federal University of Technology Minna","Nigeria","NG","9.65935516357422","6.528575897216797","education","100.0","Africa","100.0"
"I4210098396","Indo-American Center","United States","US","41.9967041015625","-87.70001220703125","nonprofit","644.0","North America","80.63"
"I4210156809","Future Academy","Egypt","EG","30.05413055419922","31.24515724182129","education","","Africa","5.34"
"I2801357902","Instituto de Salud Carlos III","Spain","ES","40.416500091552734","-3.702559947967529","other","100.0","Europe","100.0"
"I31079310","Al al-Bayt University","Jordan","JO","32.36100006103516","36.21900177001953","education","100.0","Asia","100.0"
"I4210109712","Max Planck Institute for Informatics","Germany","DE","49.25777816772461","7.04555606842041","facility","100.0","Europe","100.0"
"I876193797","Vellore Institute of Technology University","India","IN","12.918399810791016","79.13255310058594","education","100.0","Asia","100.0"
"I2800403580","University of Minnesota System","United States","US","44.9799690246582","-93.26383972167967","education","100.0","North America","100.0"
"I125968788","Norwegian Geotechnical Institute","Norway","NO","59.94850540161133","10.730605125427246","other","100.0","Europe","100.0"
"I4210143931","Rhodium Group (United States)","United States","US","40.747928619384766","-73.97181701660156","company","","North America","19.27"
"I137534880","Southern Federal University","Russia","RU","47.23134994506836","39.72328186035156","education","100.0","Europe","100.0"
"I91935597","University of South China","China","CN","26.88945960998535","112.61888122558594","education","100.0","Asia","100.0"
"I4210089887","Dyson (United Kingdom)","United Kingdom","GB","51.59606552124024","-2.103789091110229","company","100.0","Europe","100.0"
"I1290206253","Microsoft (United States)","United States","US","47.67398834228516","-122.12151336669922","company","100.0","North America","100.0"
"I4210128045","Abai Kazakh National Pedagogical University","Kazakhstan","KZ","43.256473541259766","76.9552230834961","education","100.0","Asia","100.0"
"I919208787","Louisiana Tech University","United States","US","32.52320861816406","-92.63793182373048","education","100.0","North America","100.0"
"I2799600842","Durham Technical Community College","United States","US","35.974761962890625","-78.88027954101562","education","100.0","North America","100.0"
"I185163786","King Abdulaziz University","Saudi Arabia","SA","21.49388885498047","39.25027847290039","education","100.0","Asia","100.0"
